Time_1s,Driver_ID,LapID,GPS Longitude,GPS Latitude,GPS Bearing,Accelerometer (Total),Accelerometer (X),Accelerometer (Y),Accelerometer (Z),Coolant,RPM,Altitude(GPS),OBD Speed,kff1298,Torque,F_M,AuthorisedClass
265,9,1,-0.296138,51.599938,345.18,-0.144881,-0.123955,0.362181,0.664322,92,1129,62.9,37,36.6123,0,M,No
131,16,1,-0.295867,51.590913,12.79,0.032987,0.153211,0.014577,0.921101,87,1365,47,21,36.6129,15.8554,F,No
519,1,1,-0.302213,51.602147,253.27,0.120856,0.370948,0.079001,0.954332,77,1001,56.3,32,36.6157,0,F,No
416,19,1,-0.294518,51.59599,345.26,-0.040275,0.48318,-0.040979,0.727829,87,1746,50.1,23,36.621,52.3134,F,No
264,9,1,-0.2961,51.59985,345.09,-0.072286,-0.19419,0.347503,0.737615,92,1198,62.5,37,36.6219,0,M,No
263,9,1,-0.296062,51.599753,345.64,-0.067213,-0.197146,0.298675,0.76106,92,1188,61.6,39,36.6298,0,M,No
262,9,1,-0.296022,51.59965,346.26,-0.119374,-0.124873,0.253823,0.733639,92,1233,60.9,41,36.6387,0,M,No
56,3,1,-0.298527,51.588453,71.07,-0.037165,0.020489,0.277166,0.821509,51,1766,38.6,22,36.6464,47.9574,F,Yes
261,9,1,-0.295977,51.599538,345.57,0.146694,-0.319164,0.386544,0.930887,92,1293,60.4,45,36.6481,0,M,No
315,7,1,-0.298937,51.604205,326.34,0.041974,0.023344,-0.124873,0.933843,88,1409,46,45,36.6516,0,F,No
260,9,1,-0.295925,51.599417,345.03,-0.057187,-0.186442,0.383588,0.740469,92,1586,59.9,51,36.6569,0,M,No
259,9,1,-0.29587,51.599288,345.14,0.26808,-0.32212,0.494903,1.021712,92,1624,59.6,52,36.6647,64.1647,M,No
518,1,1,-0.302087,51.602172,254.72,0.051202,0.32895,0.050765,0.896738,77,1053,56.1,32,36.6656,0,F,No
258,9,1,-0.295815,51.599158,345.69,0.323266,-0.394393,0.468603,1.072477,92,1607,59.1,54,36.6744,64.1647,M,No
261,15,1,-0.29435,51.59541,322.14,0.029825,-0.339653,0.126911,0.863507,87,647,49.6,11,36.6798,0,M,No
257,9,1,-0.295762,51.599025,346,0.212626,-0.367992,0.332824,1.006014,92,1689,58.5,56,36.6822,64.1647,M,No
250,15,1,-0.293917,51.595288,314.19,0.00342,-0.458818,0.116106,0.784404,87,598,49,0,36.6834,0,M,No
270,13,1,-0.296908,51.601538,341.47,0.024349,0.01947,0.225484,0.898675,81,1073,50.4,50,36.6851,42.6591,F,No
315,19,1,-0.292097,51.594405,56.7,0.066957,0.205912,0.009684,0.946483,88,994,55.8,4,36.6876,0,F,No
256,9,1,-0.295708,51.598892,346.42,0.029283,-0.16789,0.482263,0.793272,92,1737,57.9,55,36.6919,32.571,M,No
316,19,1,-0.292098,51.594412,33.31,0.004277,0.199083,0.000917,0.883996,88,1248,55.1,7,36.6939,24.6247,F,No
255,9,1,-0.295657,51.598758,346.58,0.169638,-0.348522,0.398267,0.94261,92,1674,57.4,54,36.7007,31.772,M,No
254,9,1,-0.295603,51.598627,345.23,0.456557,-0.55739,0.570133,1.118349,92,1681,57,53,36.7086,33.9581,M,No
415,19,1,-0.294502,51.595945,344.47,0.062864,0.529052,-0.039042,0.820591,87,1690,49.9,19,36.7097,48.28,F,No
314,7,1,-0.29883,51.60411,326.79,0.000031,-0.016514,0.041896,0.898675,88,1392,45.9,45,36.7143,20.8289,F,No
253,9,1,-0.295548,51.5985,342.85,-0.098384,-0.168807,0.240061,0.752192,92,1669,56.5,53,36.7176,33.9581,M,No
30,20,1,-0.300083,51.58811,192.1,0.073344,-0.071254,-0.149337,0.960143,90,568,157.8,13,36.7184,0,M,No
517,1,1,-0.301963,51.602195,256.33,0.016114,0.260652,0.155148,0.869419,77,915,55.9,32,36.7213,34.3543,F,No
252,9,1,-0.295485,51.598375,342.2,-0.068574,-0.192253,0.339653,0.745362,92,1661,56,53,36.7261,32.3844,M,No
101,15,1,-0.295917,51.590863,14.3,-0.014122,-0.473394,0.209888,0.738532,81,833,46,19,36.733,18.1929,M,No
251,9,1,-0.29542,51.59825,343.63,0.150843,-0.384608,0.353313,0.925076,92,1648,55.8,52,36.7353,32.4693,M,No
250,9,1,-0.295365,51.598128,345.06,0.124278,-0.420693,0.32314,0.890826,92,1620,55.5,51,36.7446,63.6466,M,No
249,9,1,-0.295313,51.598005,345.07,-0.029306,-0.283996,0.330887,0.766871,92,1584,54.9,50,36.7524,63.6466,M,No
260,15,1,-0.294292,51.595372,315.35,0.038734,-0.350459,0.222528,0.851784,87,714,49.4,16,36.7572,59.2226,M,No
248,9,1,-0.295263,51.597883,346.03,-0.14627,-0.090724,0.214679,0.720999,92,1608,54.3,50,36.7622,63.6466,M,No
247,9,1,-0.295217,51.597765,346.65,0.09359,-0.367992,0.399286,0.848828,92,1532,53.7,48,36.7701,62.5584,M,No
189,9,1,-0.293542,51.595177,314.71,-0.002857,-0.171764,0.432416,0.781549,90,580,51.4,5,36.7721,0,M,No
313,7,1,-0.298732,51.604017,326.49,0.082462,0.10632,0.014577,0.976758,88,1437,45.4,45,36.7737,20.8289,F,No
58,17,1,-0.297357,51.588798,69.91,0.061429,-0.119062,0.064424,0.952396,88,1443,51.5,20,36.7747,33.5993,M,Yes
188,9,1,-0.293517,51.595162,317.94,0.005261,-0.189297,0.407034,0.799083,90,635,52.1,8,36.7788,10.3005,M,No
246,9,1,-0.295172,51.597652,346.4,0.172033,-0.420693,0.380734,0.925076,92,1498,52.9,46,36.7789,32.3389,M,No
356,19,1,-0.293153,51.594918,330.07,0.015177,0.082977,-0.064424,0.909378,87,600,46,0,36.78,0,F,No
269,13,1,-0.296842,51.601418,341.52,0.011194,-0.0263,0.2684,0.87421,81,1064,51.4,51,36.7839,42.6591,F,No
516,1,1,-0.30183,51.602217,258.17,-0.001682,0.257696,0.111213,0.857696,77,977,55.6,34,36.7849,34.3543,F,No
190,9,1,-0.293557,51.595187,323.11,0.056296,-0.253823,0.614985,0.71998,90,590,51.2,4,36.7869,0,M,No
245,9,1,-0.295128,51.597543,346.77,0.095124,-0.301631,0.325994,0.900612,92,1460,52.5,46,36.7878,33.2061,M,No
187,9,1,-0.293487,51.595142,324.34,0.059555,-0.213761,0.450968,0.834251,90,721,52.4,11,36.7879,10.3005,M,No
186,9,1,-0.293457,51.595118,331.56,-0.130576,-0.18053,0.430479,0.633129,90,1025,52.4,13,36.7967,10.3005,M,No
414,19,1,-0.294492,51.595913,350.71,0.001263,0.486137,-0.01947,0.77472,87,1689,49.6,14,36.7971,27.232,F,No
244,9,1,-0.295087,51.597437,346.12,0.119471,-0.350459,0.454842,0.86055,92,1441,51.7,44,36.7974,60.9886,M,No
191,9,1,-0.29357,51.595192,317.57,-0.044403,-0.1737,0.485117,0.704383,90,597,51.2,3,36.8027,0,M,No
243,9,1,-0.295045,51.597333,345.93,-0.167919,-0.201019,0.313354,0.643833,92,1359,51.3,43,36.8053,29.1181,M,No
185,9,1,-0.293435,51.595092,341,0.002241,-0.230377,0.532008,0.717125,90,1345,52.6,12,36.8057,9.1946,M,No
83,21,1,-0.296472,51.589902,24.13,0.050004,0.516412,0.010703,0.813761,54,1399,44.3,19,36.8084,22.519,F,No
23,3,1,-0.299077,51.588957,347.33,-0.002613,-0.016514,0.048726,0.895719,48,602,48.1,0,36.8089,0,F,Yes
242,9,1,-0.295002,51.59723,345.26,0.11093,-0.231295,0.401223,0.909378,92,1326,50.9,41,36.8143,0,M,No
184,9,1,-0.293422,51.595068,356.68,-0.066643,-0.250866,0.525178,0.629256,90,1293,52.8,11,36.8147,37.6194,M,No
55,3,1,-0.298588,51.588438,73.36,0.110325,-0.01366,0.240061,0.983588,50,1627,38.5,19,36.815,23.424,F,Yes
192,9,1,-0.293583,51.595198,315.55,-0.046115,-0.170846,0.453925,0.720999,90,603,51.3,3,36.8167,0,M,No
241,9,1,-0.29496,51.597128,345.3,0.120999,-0.338736,0.32314,0.918145,92,1376,50.4,41,36.8231,0,M,No
183,9,1,-0.293417,51.595045,1.66,-0.026424,-0.127829,0.579817,0.671152,90,1390,52.8,10,36.8235,0,M,No
259,15,1,-0.294203,51.595332,294.53,0.076208,-0.267482,0.18736,0.925076,87,783,49.5,21,36.8272,59.2226,M,No
251,15,1,-0.293917,51.595288,314.19,-0.002919,-0.452905,0.114169,0.78053,87,604,49.1,0,36.8295,0,M,No
240,9,1,-0.294917,51.597025,345.28,-0.004355,-0.283078,0.293782,0.807849,92,1299,49.7,41,36.832,0,M,No
182,9,1,-0.293417,51.595022,4.29,-0.000109,-0.160041,0.567176,0.707339,90,994,52.8,7,36.8324,0,M,No
193,9,1,-0.293595,51.595205,315.51,-0.001672,-0.244954,0.433435,0.764934,90,600,51.2,3,36.8333,0,M,No
515,1,1,-0.301703,51.602235,258.12,0.017859,0.262589,0.107339,0.877166,77,977,55.5,34,36.8338,34.3543,F,No
312,7,1,-0.298632,51.603923,326.77,0.103646,0.048726,-0.010703,1.002141,88,1428,44.9,45,36.834,20.8289,F,No
100,15,1,-0.295933,51.590828,16.62,-0.055603,-0.382671,0.253823,0.724873,81,1329,48.7,21,36.8392,40.4233,M,No
239,9,1,-0.294873,51.596918,345.45,0.189393,-0.300612,0.402141,0.977778,92,1326,49,42,36.8407,0,M,No
181,9,1,-0.293415,51.594997,353.79,0.029267,-0.122018,0.468603,0.807849,90,585,52.7,7,36.8422,0,M,No
194,9,1,-0.293605,51.595212,315.51,-0.012307,-0.278186,0.421713,0.748318,90,599,51.2,2,36.8486,0,M,No
180,9,1,-0.2934,51.594963,336.39,0.106032,-0.165953,0.337717,0.939653,89,584,52.6,11,36.8503,0,M,No
238,9,1,-0.29483,51.596812,345.95,-0.289966,-0.096636,0.220591,0.567686,92,1391,48.6,43,36.8504,0,M,No
145,19,1,-0.296405,51.590687,20.52,0.020743,0.213761,-0.24791,0.866463,86,1241,30.2,19,36.8536,14.117,F,No
237,9,1,-0.294785,51.596702,345.27,0.01051,-0.272375,0.317227,0.819572,92,1326,48.3,44,36.8584,32.3588,M,No
179,9,1,-0.29336,51.594928,317.86,0.005708,0.015596,0.305505,0.857696,89,608,52.7,16,36.8593,0,M,No
195,9,1,-0.293615,51.595217,315.51,0.003518,-0.275229,0.40897,0.7737,90,597,51.2,2,36.8627,0,M,No
236,9,1,-0.294738,51.59659,346.16,0.09146,-0.311417,0.345566,0.886952,92,1423,48.2,45,36.868,32.3588,M,No
178,9,1,-0.293295,51.594892,311.28,0.020713,-0.039042,0.438328,0.820591,89,687,52.5,21,36.8683,60.5307,M,No
235,9,1,-0.294693,51.596477,345.81,0.013382,-0.269419,0.296738,0.830377,92,1427,48.2,46,36.8761,32.3588,M,No
411,19,1,-0.294482,51.595848,357.1,0.017881,0.346483,-0.009684,0.856677,87,588,49,6,36.8764,0,F,No
177,9,1,-0.293215,51.59485,310.27,0.045772,-0.133741,0.500816,0.807849,90,891,52.8,23,36.8773,60.5307,M,No
202,9,1,-0.293735,51.59529,321.24,0.041931,-0.327013,0.297757,0.843017,90,639,50.7,7,36.8782,72.0545,M,No
196,9,1,-0.293622,51.59522,315.51,0.022327,-0.250866,0.457798,0.778593,90,600,51.2,1,36.8792,0,M,No
130,16,1,-0.295885,51.590862,14.64,0.011872,0.156167,0.038022,0.898675,87,1449,47.2,21,36.8805,15.8554,F,No
29,1,1,-0.299282,51.588808,179,0.060387,-0.109276,0.009684,0.954332,56,752,33.5,0,36.8818,0,F,No
268,13,1,-0.296778,51.6013,341.54,0.089391,-0.030173,0.234251,0.963099,81,1110,51.9,51,36.8832,42.6591,F,No
234,9,1,-0.294648,51.596363,345.59,-0.084189,-0.219572,0.321101,0.728746,92,1440,48.1,46,36.8851,33.2478,M,No
203,9,1,-0.293755,51.595303,314.67,-0.026368,-0.271356,0.327013,0.775637,90,581,50.4,3,36.8853,0,M,No
176,9,1,-0.293135,51.594807,311.48,-0.040837,-0.149337,0.530071,0.684913,90,1590,53,25,36.8866,60.5307,M,No
413,19,1,-0.294487,51.595885,350.92,0.005526,0.494903,-0.074108,0.771764,87,1454,49.4,10,36.887,27.232,F,No
201,9,1,-0.293712,51.595272,321.02,0.042019,-0.303568,0.395311,0.814679,90,752,50.8,9,36.8878,72.0545,M,No
514,1,1,-0.30157,51.602253,259.2,0.035714,0.369011,0.143425,0.856677,77,1125,55.3,33,36.8915,62.8001,F,No
233,9,1,-0.294605,51.596252,346.49,0.037933,-0.282059,0.360143,0.831295,92,1438,48.3,45,36.8937,33.2478,M,No
197,9,1,-0.293628,51.595223,315.51,-0.017659,-0.256677,0.43629,0.741488,90,601,51.1,2,36.8945,0,M,No
232,9,1,-0.294563,51.59614,346.49,0.027914,-0.324057,0.353313,0.808869,92,1434,48.3,45,36.8946,31.511,M,No
311,7,1,-0.298537,51.603827,325.51,-0.005623,0.0263,0.042915,0.892763,87,1413,44.4,45,36.895,34.0384,F,No
175,9,1,-0.293063,51.594772,317.73,-0.002614,-0.076147,0.610092,0.684913,90,1714,53.3,23,36.8952,69.2752,M,No
200,9,1,-0.293685,51.595255,317.38,0.019843,-0.301631,0.401223,0.78736,90,1004,51,10,36.8958,72.0545,M,No
204,9,1,-0.293767,51.595312,322.7,0.023393,-0.271356,0.325076,0.831295,90,595,50.1,1,36.9003,0,M,No
231,9,1,-0.294563,51.59614,346.67,-0.007128,-0.252803,0.372885,0.784404,92,1485,48.1,44,36.9027,31.511,M,No
174,9,1,-0.293017,51.594738,324.05,-0.00255,-0.190316,0.693068,0.591132,90,2092,53.6,18,36.9042,22.4323,M,No
199,9,1,-0.29364,51.59523,319.82,0.027149,-0.283078,0.366055,0.816616,90,1054,51,11,36.9049,10.8705,M,No
198,9,1,-0.293633,51.595227,315.51,0.036161,-0.233231,0.612029,0.702446,90,1329,51.1,5,36.9101,3.6061,M,No
230,9,1,-0.294527,51.596033,346.94,0.053373,-0.215698,0.347503,0.870336,92,1868,48.1,42,36.9123,72.3423,M,No
258,15,1,-0.294112,51.595313,288.21,0.115444,-0.327931,0.324057,0.915291,87,1527,49.5,28,36.9132,59.2226,M,No
173,9,1,-0.292988,51.594708,337.13,0.035433,-0.188379,0.661876,0.673191,90,1638,53.5,12,36.9132,18.03,M,No
205,9,1,-0.29377,51.595313,322.24,-0.010103,-0.26157,0.4158,0.759021,91,602,49.8,0,36.9152,0,M,No
229,9,1,-0.294488,51.595933,345.63,0.013357,-0.218654,0.420693,0.795209,92,1837,48.1,40,36.9203,72.3423,M,No
172,9,1,-0.292968,51.594682,355.47,0.000255,-0.220591,0.664832,0.613558,90,1406,53.9,10,36.9224,28.9559,M,No
228,9,1,-0.294457,51.595838,347.62,0.028208,-0.236188,0.379715,0.825484,92,1638,48.2,37,36.9293,22.3302,M,No
206,9,1,-0.293772,51.595313,315.6,-0.010663,-0.250866,0.442202,0.748318,91,827,49.4,1,36.9311,0,M,No
171,9,1,-0.292967,51.594662,9.34,0.05404,-0.294801,0.791743,0.529664,90,1321,54.2,8,36.9321,0,M,No
208,9,1,-0.293798,51.595325,313.06,0.018623,-0.299694,0.324057,0.817635,91,677,49.3,6,36.9356,40.0033,M,No
227,9,1,-0.29443,51.595752,352.26,-0.101063,-0.250866,0.369011,0.68002,92,1569,48.2,35,36.9389,47.0563,M,No
170,9,1,-0.292968,51.594642,21.66,-0.004519,-0.189297,0.528135,0.721916,89,600,54.5,8,36.9407,0,M,No
207,9,1,-0.293783,51.595317,308.74,0.017204,-0.280122,0.505607,0.736595,91,1276,49.3,6,36.9448,6.6342,M,No
209,9,1,-0.293815,51.59533,306.76,0.279549,-0.397248,0.307441,1.076351,91,590,49,3,36.9453,40.0033,M,No
357,19,1,-0.293148,51.594918,330.07,0.009084,0.082977,-0.040979,0.904485,87,600,45.7,0,36.9455,0,F,No
226,9,1,-0.294425,51.595665,359.2,0.088772,-0.499796,0.411927,0.77472,92,1509,48.2,34,36.947,68.0186,M,No
169,9,1,-0.292985,51.59462,28.81,-0.145684,-0.203976,0.459735,0.590214,89,587,54.6,11,36.9492,0,M,No
310,7,1,-0.298435,51.603733,327.37,-0.067429,-0.018451,-0.038022,0.831295,87,1410,43.9,44,36.9542,34.0384,F,No
252,15,1,-0.293915,51.595288,314.19,-0.00775,-0.455861,0.126911,0.771764,87,597,49.2,0,36.9547,0,M,No
513,1,1,-0.301443,51.60227,259.91,0.089475,0.389501,0.041896,0.916208,77,998,55.2,31,36.9555,33.3942,F,No
225,9,1,-0.29446,51.595565,341.34,0.08835,-0.383588,0.464628,0.805912,92,1421,47.9,32,36.9561,70.551,M,No
168,9,1,-0.293015,51.594593,32.2,0.11368,-0.15423,0.527115,0.8684,89,629,54.7,14,36.9582,0,M,No
210,9,1,-0.293828,51.595335,306.49,0.022979,-0.320184,0.383588,0.792253,91,598,48.8,1,36.9597,40.0033,M,No
224,9,1,-0.294443,51.595493,320.45,0.031434,-0.148318,0.357288,0.855759,92,1351,48.1,29,36.9648,19.8576,M,No
167,9,1,-0.293058,51.594553,33.98,-0.001574,-0.15423,0.49103,0.755148,89,688,54.7,19,36.9677,33.7057,M,No
99,15,1,-0.295957,51.590782,23.18,0.028138,-0.47054,0.178593,0.796126,81,1730,49.3,18,36.9684,17.6009,M,No
410,19,1,-0.29448,51.59582,352.14,-0.00554,0.305505,-0.008767,0.845973,87,596,48.9,9,36.969,0,F,No
223,9,1,-0.294387,51.595438,305.93,-0.00681,0.051682,0.274312,0.852803,91,1685,48.1,27,36.9737,32.4592,M,No
211,9,1,-0.293835,51.595335,304.33,0.021546,-0.312334,0.355352,0.804995,91,600,48.5,0,36.9759,0,M,No
166,9,1,-0.29311,51.594505,32.07,-0.061382,-0.151274,0.42263,0.723955,89,921,54.7,23,36.9763,33.7057,M,No
412,19,1,-0.294485,51.595865,355.42,0.012132,0.442202,-0.021407,0.809786,87,1139,49.2,6,36.9769,0,F,No
222,9,1,-0.294303,51.5954,299.58,0.086618,-0.107339,0.486137,0.865443,91,1660,48,24,36.9826,15.5423,M,No
257,15,1,-0.294023,51.5953,275.57,0.022345,-0.502752,0.316208,0.731702,87,1915,49.5,28,36.9828,101.9607,M,No
267,13,1,-0.296718,51.601185,342.04,-0.085397,0.015596,0.24893,0.779613,81,1122,52.3,50,36.9841,0,F,No
165,9,1,-0.293167,51.594452,33.11,-0.083556,-0.09368,0.542712,0.63211,90,1093,54.7,26,36.9862,33.7057,M,No
54,3,1,-0.298642,51.588423,73.44,-0.09806,0.098573,0.258614,0.758104,50,1365,38.3,15,36.99,0,F,Yes
212,9,1,-0.293838,51.595335,308.66,-0.008207,-0.320184,0.405097,0.746381,91,599,48.4,0,36.9914,0,M,No
221,9,1,-0.294212,51.595372,292.55,0.145326,-0.091743,0.225484,1.018756,91,1592,48,24,36.9917,15.9197,M,No
164,9,1,-0.293223,51.5944,31.85,-0.008148,0.08002,0.779001,0.508155,90,1636,54.5,25,36.9945,40.4852,M,No
220,9,1,-0.294117,51.595352,277.62,0.084381,-0.124873,0.344546,0.920184,91,1528,48,24,37.0005,15.9197,M,No
163,9,1,-0.29327,51.594353,32.01,0.130357,-0.150255,0.679409,0.790316,90,1727,54.5,23,37.0035,32.4116,M,No
512,1,1,-0.301328,51.602283,261.47,0.002023,0.373904,0.083894,0.825484,77,992,55.1,30,37.0051,30.6474,F,No
213,9,1,-0.293842,51.595333,304.19,-0.001335,-0.300612,0.404077,0.761978,91,600,48.3,0,37.0062,0,M,No
219,9,1,-0.294018,51.595343,273.03,-0.001977,-0.271356,0.400204,0.772681,91,1561,48.1,24,37.0095,91.5961,M,No
72,2,1,-0.296897,51.589523,23.28,-0.047993,0.526198,0.162997,0.676045,74,1348,56.9,17,37.0124,0,F,No
57,17,1,-0.297432,51.588783,69.81,-0.01326,-0.101529,0.145362,0.870336,88,1502,51.6,18,37.013,33.5993,M,Yes
162,9,1,-0.293313,51.594312,33.26,0.053292,-0.338736,0.382671,0.820591,90,1765,54.5,19,37.0133,0,M,No
309,7,1,-0.298343,51.60364,329.64,0.066788,-0.009684,0.0263,0.966055,87,1397,43.3,44,37.0149,34.0384,F,No
218,9,1,-0.293923,51.595335,270.29,-0.059555,-0.359225,0.521305,0.595005,91,1717,48.3,22,37.0182,35.2955,M,No
161,9,1,-0.293353,51.594272,32.8,0.104423,-0.450051,0.151274,0.896738,90,898,54.8,17,37.0214,0,M,No
214,9,1,-0.293842,51.595333,304.19,0.023738,-0.298675,0.431498,0.778593,91,805,48.3,0,37.0217,0,M,No
217,9,1,-0.293882,51.595335,280.5,0.095366,-0.407034,0.521305,0.772681,91,1815,48.3,16,37.0281,67.4574,M,No
160,9,1,-0.2934,51.594225,32.29,-0.061424,-0.347503,0.037003,0.770744,90,836,55.2,21,37.0314,0,M,No
215,9,1,-0.293848,51.595332,294.5,0.054474,-0.271356,0.604281,0.71998,91,1252,48.2,2,37.0355,1.2278,M,No
216,9,1,-0.293858,51.595333,293.85,0.041526,-0.288889,0.576962,0.717125,91,1618,48.2,11,37.0362,14.2673,M,No
159,9,1,-0.29346,51.594168,32.62,0.095896,-0.423649,0.164934,0.896738,90,1092,55,27,37.0396,24.1073,M,No
158,9,1,-0.293527,51.594102,33.2,0.083597,-0.448012,0.214679,0.862589,90,1241,55.1,30,37.0495,24.1073,M,No
409,19,1,-0.294472,51.595778,350.19,0.055614,0.320184,-0.001937,0.905505,87,638,48.9,12,37.0559,0,F,No
157,9,1,-0.293598,51.594035,33.26,-0.054764,-0.366055,0.252803,0.733639,90,1333,54.9,33,37.0577,24.1073,M,No
511,1,1,-0.301195,51.602292,258.65,0.025797,0.289908,0.135678,0.87421,77,913,55,30,37.0626,30.6474,F,No
156,9,1,-0.29367,51.593965,32.37,-0.062656,-0.303568,0.364118,0.708257,90,1468,54.8,33,37.0669,47.023,M,No
256,15,1,-0.293962,51.595295,274.24,0.048197,-0.649134,0.245974,0.684913,87,2077,49.5,21,37.0701,76.0728,M,No
98,15,1,-0.295987,51.59074,43.4,-0.04769,-0.569113,0.107339,0.655556,81,1773,49.9,16,37.0742,9.0826,M,No
155,9,1,-0.293738,51.593897,30.94,0.013097,-0.364118,0.308461,0.793272,90,1446,54.7,31,37.0767,61.2153,M,No
308,7,1,-0.298268,51.603538,332.94,0.029192,0.022426,0.037003,0.927931,87,1378,42.6,44,37.0768,34.0384,F,No
154,9,1,-0.2938,51.59383,32.15,0.037872,-0.397248,0.283078,0.815698,90,1449,54.6,30,37.085,61.2153,M,No
266,13,1,-0.296655,51.601068,342.35,0.176515,-0.064424,0.260652,1.045056,81,1069,52.9,50,37.0867,0,F,No
253,15,1,-0.293912,51.595288,314.19,-0.0158,-0.473394,0.119062,0.75423,87,669,49.3,0,37.089,0,M,No
153,9,1,-0.293867,51.593768,32.35,0.040651,-0.40897,0.42263,0.758104,90,1822,53.8,28,37.0949,32.6888,M,No
152,9,1,-0.293925,51.593713,33.26,-0.061297,-0.360143,0.327013,0.702446,90,1428,53.8,26,37.103,33.0869,M,No
82,21,1,-0.29651,51.589863,24.93,0.072503,0.581753,-0.029256,0.800102,54,1399,44.6,19,37.107,22.519,F,No
144,19,1,-0.296442,51.590643,13.06,0.016045,0.285015,-0.26157,0.839144,86,1373,29.5,19,37.1094,27.1253,F,No
151,9,1,-0.293977,51.593665,33.9,0.00941,-0.341692,0.337717,0.78736,90,1440,53.4,23,37.113,12.8879,M,No
510,1,1,-0.301067,51.602308,255.28,0.024777,0.278186,-0.000917,0.885933,77,884,54.7,30,37.1172,30.6474,F,No
358,19,1,-0.293148,51.59492,330.07,0.009271,0.069215,-0.064424,0.904485,87,603,45.9,0,37.1216,0,F,No
150,9,1,-0.294025,51.593622,33.79,0.032364,-0.517329,0.522222,0.624363,90,709,53,22,37.1221,0,M,No
149,9,1,-0.294075,51.593577,33.53,-0.490467,-0.148318,0.226402,0.331498,90,857,52.7,30,37.1304,0,M,No
307,7,1,-0.298217,51.603435,335,-0.075632,0.110296,0.039042,0.816616,87,1425,42,44,37.1375,56.6119,F,No
148,9,1,-0.294127,51.593522,33.12,0.083621,-0.455861,0.09368,0.878185,90,857,52.9,30,37.1403,0,M,No
24,3,1,-0.299075,51.588958,16.29,0.014829,0.001937,0.047808,0.913354,48,597,48,0,37.1436,0,F,Yes
255,15,1,-0.29392,51.595292,269.53,0.024281,-0.695005,0.116106,0.642915,87,1925,49.5,14,37.144,25.0648,M,No
408,19,1,-0.294463,51.595738,352.03,0.097648,0.225484,-0.065341,0.971865,87,720,48.8,16,37.1471,0,F,No
147,9,1,-0.294198,51.593453,33.8,-0.071192,-0.476351,0.23527,0.661468,90,936,52.6,33,37.1489,33.5741,M,No
129,16,1,-0.295907,51.590815,21.29,-0.00076,0.109276,0.077064,0.889908,87,1471,47.2,21,37.1543,14.7635,F,No
146,9,1,-0.294282,51.593375,33.52,-0.16625,-0.319164,0.212742,0.639959,90,1075,52.1,37,37.1584,33.5741,M,No
145,9,1,-0.29437,51.593292,32.7,-0.083484,-0.393374,0.216718,0.698573,90,1123,51.7,39,37.1668,33.5741,M,No
53,3,1,-0.29869,51.588415,75.23,-0.192148,0.129766,0.250866,0.656575,50,660,37.9,14,37.1728,54.2871,F,Yes
509,1,1,-0.300943,51.60233,250.34,-0.017182,0.239144,-0.046789,0.851784,77,968,54.4,32,37.1744,0,F,No
144,9,1,-0.294457,51.593208,33.83,0.081417,-0.384608,0.297757,0.865443,90,1324,51.5,39,37.176,70.0519,M,No
265,13,1,-0.296595,51.600948,343.19,-0.005208,-0.039959,0.204995,0.872273,81,1052,53.7,50,37.1817,35.2914,F,No
143,9,1,-0.29454,51.593128,33.26,0.120521,-0.395311,0.445158,0.848828,90,1689,51.1,36,37.1859,106.5191,M,No
142,9,1,-0.294612,51.593058,33.07,-0.056999,-0.329969,0.532008,0.604791,90,1663,50.7,33,37.1943,69.3719,M,No
306,7,1,-0.298163,51.603328,335.76,0.061269,0.122018,0.034149,0.953313,87,1835,41.9,41,37.1996,74.8305,F,No
141,9,1,-0.294677,51.592998,32.25,0.081548,-0.478287,0.426606,0.770744,90,1916,50.2,28,37.2035,68.7966,M,No
97,15,1,-0.296028,51.590715,49.28,0.054435,-0.552497,-0.052701,0.796126,81,1448,49.9,13,37.205,9.5869,M,No
140,9,1,-0.29473,51.592948,31.72,-0.028265,-0.327013,0.380734,0.731702,90,1589,50,25,37.2126,27.2532,M,No
139,9,1,-0.294778,51.592902,33.44,0.095645,-0.337717,0.316208,0.892763,90,1468,49.9,22,37.2216,0,M,No
254,15,1,-0.293912,51.595288,314.19,0.009092,-0.634557,0.020489,0.683894,87,1504,49.4,5,37.2233,0,M,No
138,9,1,-0.294837,51.592858,31.6,-0.1728,-0.058512,0.149337,0.711213,90,689,49.2,21,37.2308,0,M,No
407,19,1,-0.294458,51.595693,356.03,0.029572,0.299694,0.035066,0.883996,87,785,48.7,21,37.2388,16.1308,F,No
137,9,1,-0.294895,51.592795,31.39,0.026105,-0.431498,0.33578,0.76789,90,806,49.2,27,37.2399,0,M,No
508,1,1,-0.300825,51.60236,252.2,-0.008308,0.352396,0.105403,0.820591,77,992,53.9,31,37.2426,0,F,No
136,9,1,-0.294977,51.592718,32.46,0.107833,-0.444139,0.126911,0.906524,90,1018,48.6,35,37.2494,69.6046,M,No
56,17,1,-0.297498,51.58877,70.13,-0.041505,-0.009684,0.199083,0.837207,88,1452,51.6,15,37.2575,0,M,Yes
135,9,1,-0.29507,51.592632,32.29,-0.046122,-0.225484,0.159123,0.812742,89,1020,48.3,38,37.2583,69.6046,M,No
305,7,1,-0.29811,51.60324,335.58,-0.00436,0.220591,0.046789,0.869419,87,1710,42,39,37.2609,83.3461,F,No
